PROVIDER ID NUMBER,PRIMARY OPERATIONAL AREA,ZIP CODE,Comp_Fact1,Comp_Fact2,Comp_Fact3,Comp_Fact4,Comp_Fact5,SH_Fact6,SH_Fact7,SH_Fact8,SH_Fact9,Qlty_Fact10,Qlty_Fact11,Qlty_Fact12,Qlty_Fact13,Reputation
153127,1512 CLINTON,14206,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153128,81 TACOMA,14216,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,VeryGoodReputation
153129,1059 GRANT,14207,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153130,170 ABBOTT,14220,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153134,664 RILEY,14211,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153135,68 ELMWOOD SOUTH,14202,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153136,130 ROUNDS,14215,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153137,62 SCHUELE,14215,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153138,86 TILLINGHAST,14216,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153140,254 ASHLEY,14212,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153141,431 UTICA EAST,14208,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153142,85 CLAYTON,14207,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,VeryGoodReputation
153143,773 WEST,14213,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153144,40 WHITFIELD,14220,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,UnDefinedControls,VeryGoodReputation
153145,22 HENLEY,14216,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153146,279 DOWNING,14220,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153147,129 SUNSET,14207,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153239,25 NOTTINGHAM,14216,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,LowReputation
153240,127 MARINER,14201,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153241,506 DOAT,14211,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,VeryGoodReputation
153242,33 ALTRURIA,14220,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153274,695 MAIN,14203,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153243,569 MARILLA,14220,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153244,71 LAKEWOOD,14220,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153245,97 THEODORE,14211,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153247,46 WELLINGTON,14216,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153252,1201 HERTEL,14216,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153257,113 AVONDALE,14210,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,LowReputation
153258,77 GROVE,14207,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153260,407 WOODLAWN,14208,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153261,168 FRONTENAC,14216,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153262,340 SHERMAN,14212,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153264,740 SENECA,14210,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153265,261 FERRY EAST,14208,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,VeryGoodReputation
153266,636 FERRY CIR RICHMOND,14222,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153268,89 TILLINGHAST,14216,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153269,30 RUGBY,14216,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153272,406 COLVIN,14216,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153273,233 EAGLE EAST,14204,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153275,179 GLENWOOD,14208,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153276,396 SUMMER,14213,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153279,2534 BAILEY,14215,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153280,296 STRAUSS,14211,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,VeryGoodReputation
153281,863 FERRY EAST,14211,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153284,2578 BAILEY,14215,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153285,327 PORTER,14201,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153287,401 WYOMING,14215,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153288,282 MIDDLESEX,14216,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153289,380 PLYMOUTH,14213,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,LowReputation
153290,2655 MAIN,14214,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153291,195 ANDERSON,14222,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,VeryGoodReputation
153292,128 ALTRURIA,14220,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,VeryGoodReputation
153293,163 LOCKWOOD,14220,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153294,39 GRANGER,14222,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153295,830 ABBOTT,14220,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153336,297 CHOATE,14220,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153296,566 TACOMA,14216,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153297,2391 NIAGARA,14207,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153298,366 SHIRLEY,14215,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153301,146 FULTON,14204,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153302,460 LINDEN AVE,14216,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,VeryGoodReputation
153311,297 HERKIMER,14213,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153321,409 NORTHUMBERLAND,14215,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,VeryGoodReputation
153322,69 FLORIDA,14208,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153323,16 PRAIRIE,14207,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153325,2116 FILLMORE,14214,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,VeryGoodReputation
153327,263 FILLMORE,14206,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153328,69 HAMMERSCHMIDT,14210,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153329,213 LOVERING,14216,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153330,214 PHYLLIS,14215,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153332,52 RANO,14207,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153334,1000 HERTEL,14216,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153335,25 GALLATIN,14207,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
153337,1326 KENSINGTON,14215,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153338,2550 DELAWARE,14216,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153340,43 NARAGANSETT,14220,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,LowReputation
153341,11 MILFORD,14220,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
153344,45 WOOD,14211,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
153345,110 HOPKINS,14220,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
153347,2 TEMPLETON,14202,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,VeryGoodReputation
